id_meci,id_rezervare,id_jucator_1,id_jucator_2,scor_1,scor_2,id_castigator,tip,stare
584,1555,2433,992,1,3,992,privat,finalizat
585,1560,646,2056,4,0,646,privat,finalizat
586,1561,1762,,,,,deschis,expirat
587,1566,442,1901,1,3,1901,privat,finalizat
588,1567,1228,1447,2,4,1447,privat,finalizat
589,1569,2110,1609,,,,privat,fara_rezultat
590,1576,816,,,,,deschis,expirat
591,1577,651,1631,1,4,1631,privat,finalizat
592,1578,255,1894,,,,privat,fara_rezultat
593,1583,966,,,,,deschis,expirat
594,1585,873,1918,4,0,873,privat,finalizat
595,1587,1341,646,3,4,646,privat,finalizat
596,1588,261,1028,0,3,1028,privat,finalizat
597,1592,234,869,3,1,234,deschis,finalizat
598,1593,1961,234,,,,privat,fara_rezultat
599,1594,901,1961,1,5,1961,deschis,finalizat
600,1598,1766,,,,,deschis,expirat
601,1599,2193,,,,,deschis,expirat
602,1605,2433,311,3,2,2433,privat,finalizat
603,1609,2297,199,4,3,2297,privat,finalizat
604,1611,1820,1633,,,,deschis,fara_rezultat
605,1612,28,1053,2,5,1053,privat,finalizat
606,1613,988,363,4,2,988,privat,finalizat
607,1616,664,1986,0,3,1986,privat,finalizat
608,1620,916,1401,0,3,1401,deschis,finalizat
609,1621,1401,1179,0,5,1179,privat,finalizat
610,1624,1184,2474,3,2,1184,deschis,finalizat
611,1627,2149,509,3,2,2149,deschis,finalizat
612,1628,1579,20,4,2,1579,deschis,finalizat
613,1629,741,,,,,deschis,expirat
614,1632,651,1721,3,2,651,deschis,finalizat
615,1643,2295,1252,1,5,1252,deschis,finalizat
616,1644,1119,2049,5,0,1119,privat,finalizat
617,1645,1592,1321,3,1,1592,deschis,finalizat
618,1648,1592,,,,,deschis,expirat
619,1649,1411,2348,4,1,1411,privat,finalizat
620,1650,1411,1663,1,3,1663,privat,finalizat
621,1660,938,1839,0,3,1839,privat,finalizat
622,1661,1837,2297,,,,privat,fara_rezultat
623,1662,2297,615,1,5,615,deschis,finalizat
624,1663,1448,334,,,,privat,fara_rezultat
625,1666,1433,2452,,,,privat,fara_rezultat
626,1669,1738,2442,5,1,1738,deschis,finalizat
627,1676,2049,2226,3,1,2049,deschis,finalizat
628,1678,664,1592,,,,privat,fara_rezultat
629,1680,2189,2163,5,2,2189,deschis,finalizat
630,1683,1886,2189,4,2,1886,privat,finalizat
631,1686,200,2110,4,5,2110,privat,finalizat
632,1691,2348,993,2,3,993,privat,finalizat
633,1695,1371,1906,1,4,1906,deschis,finalizat
634,1698,916,,,,,deschis,expirat
635,1703,2379,651,4,3,2379,privat,finalizat
636,1704,1401,311,5,0,1401,privat,finalizat
637,1706,736,1579,,,,privat,fara_rezultat
638,1707,1758,1621,0,3,1621,privat,finalizat
639,1708,1282,2196,4,2,1282,privat,finalizat
640,1709,1341,261,3,1,1341,privat,finalizat
641,1710,1592,,,,,deschis,expirat
642,1711,1961,1631,2,4,1631,privat,finalizat
643,1713,234,1961,,,,privat,fara_rezultat
644,1718,1884,1448,2,4,1448,privat,finalizat
645,1719,741,1252,4,1,741,privat,finalizat
646,1721,646,1228,,,,privat,fara_rezultat
647,1722,651,,,,,deschis,expirat
648,1725,1687,1471,,,,privat,fara_rezultat
649,1726,2095,1592,4,0,2095,privat,finalizat
650,1729,1433,1053,0,3,1053,privat,finalizat
651,1731,1825,442,2,3,442,deschis,finalizat
652,1732,2193,1257,4,1,2193,privat,finalizat
653,1737,261,1154,3,2,261,privat,finalizat
654,1740,2262,1845,3,4,1845,privat,finalizat
655,1741,2344,938,3,1,2344,privat,finalizat
656,1743,1371,1342,0,5,1342,privat,finalizat
657,1744,76,1788,3,2,76,privat,finalizat
658,1746,269,,,,,deschis,expirat
659,1747,91,261,2,5,261,deschis,finalizat
660,1761,787,159,4,0,787,privat,finalizat
661,1769,2121,2295,5,1,2121,privat,finalizat
662,1771,1592,446,4,2,1592,deschis,finalizat
663,1776,869,1551,3,0,869,privat,finalizat
664,1779,1599,334,,,,privat,fara_rezultat
665,1781,1592,1986,5,3,1592,deschis,finalizat
666,1782,2225,91,5,0,2225,privat,finalizat
667,1789,816,,,,,deschis,expirat
668,1790,1633,1599,1,4,1599,deschis,finalizat
669,1793,1579,2193,2,5,2193,privat,finalizat
670,1794,1428,76,,,,privat,fara_rezultat
671,1795,1411,261,1,4,261,privat,finalizat
672,1796,1471,109,5,2,1471,privat,finalizat
673,1798,255,,,,,deschis,expirat
674,1805,664,910,3,0,664,privat,finalizat
675,1806,450,787,2,3,787,privat,finalizat
676,1807,2379,1126,5,0,2379,privat,finalizat
677,1808,2297,615,2,4,615,privat,finalizat
678,1809,1820,2434,0,3,2434,privat,finalizat
679,1810,28,873,3,2,28,deschis,finalizat
680,1811,1053,1360,4,5,1360,privat,finalizat
681,1813,2303,1080,0,5,1080,privat,finalizat
682,1815,787,,,,,deschis,expirat
683,1819,2183,1364,4,0,2183,privat,finalizat
684,1821,1173,1000,,,,deschis,fara_rezultat
685,1824,1687,109,4,1,1687,privat,finalizat
686,1826,722,1644,3,0,722,privat,finalizat
687,1827,2169,869,,,,privat,fara_rezultat
688,1828,916,992,1,4,992,deschis,finalizat
689,1831,911,1345,1,4,1345,privat,finalizat
690,1832,1053,1039,3,5,1039,privat,finalizat
691,1833,1599,1918,0,4,1918,privat,finalizat
692,1835,363,225,2,3,225,privat,finalizat
693,1839,91,261,2,3,261,deschis,finalizat
694,1841,1126,1172,1,3,1172,privat,finalizat
695,1842,1172,,,,,deschis,expirat
696,1843,1303,2393,1,5,2393,deschis,finalizat
697,1845,1758,,,,,deschis,expirat
698,1846,2129,2110,5,0,2129,deschis,finalizat
699,1852,1282,1788,3,1,1282,privat,finalizat
700,1856,2193,626,4,5,626,deschis,finalizat
701,1857,1530,2196,4,1,1530,privat,finalizat
702,1862,334,1039,0,3,1039,privat,finalizat
703,1863,2452,1389,5,4,2452,deschis,finalizat
704,1865,1663,1592,5,3,1663,privat,finalizat
705,1867,966,938,3,0,966,privat,finalizat
706,1869,1228,2056,2,4,2056,privat,finalizat
707,1883,1367,,,,,deschis,expirat
708,1884,896,,,,,deschis,expirat
709,1892,1788,1282,,,,privat,fara_rezultat
710,1894,869,,,,,deschis,expirat
711,1896,1608,1702,,,,privat,fara_rezultat
712,1899,563,269,,,,privat,fara_rezultat
713,1900,1663,910,2,4,910,privat,finalizat
714,1901,2087,1179,3,1,2087,privat,finalizat
715,1902,1810,,,,,deschis,expirat
716,1907,664,1261,1,3,1261,deschis,finalizat
717,1910,1663,450,3,2,1663,deschis,finalizat
718,1911,916,311,1,4,311,privat,finalizat
719,1916,2005,2213,,,,privat,fara_rezultat
720,1917,200,,,,,deschis,expirat
721,1921,722,1341,3,1,722,deschis,finalizat
722,1926,1599,2452,2,5,2452,privat,finalizat
723,1928,1028,722,5,3,1028,privat,finalizat
724,1929,538,2180,3,0,538,deschis,finalizat
725,1931,787,816,4,1,787,deschis,finalizat
726,1933,1126,1961,5,1,1126,privat,finalizat
727,1936,896,901,3,5,901,privat,finalizat
728,1938,1179,1603,5,4,1179,privat,finalizat
729,1940,2129,2110,0,4,2110,privat,finalizat
730,1942,717,1901,,,,privat,fara_rezultat
731,1944,988,1858,,,,privat,fara_rezultat
732,1946,1756,538,5,3,1756,deschis,finalizat
733,1947,2169,1631,,,,deschis,fara_rezultat
734,1948,1126,1894,5,0,1126,privat,finalizat
735,1950,1618,1834,3,0,1618,privat,finalizat
736,1951,1752,1886,0,5,1886,privat,finalizat
737,1952,1126,1810,4,1,1126,privat,finalizat
738,1953,334,1599,4,3,334,deschis,finalizat
739,1954,643,1062,2,4,1062,deschis,finalizat
740,1956,2129,200,0,4,200,privat,finalizat
741,1957,2000,1761,1,5,1761,privat,finalizat
742,1958,2121,1223,0,4,1223,privat,finalizat
743,1959,311,1710,3,2,311,privat,finalizat
744,1960,2379,1961,,,,privat,fara_rezultat
745,1962,1345,911,4,5,911,privat,finalizat
746,1964,2379,947,,,,privat,fara_rezultat
747,1965,869,,,,,deschis,expirat
748,1967,1618,736,1,4,736,privat,finalizat
749,1968,2095,538,2,5,538,deschis,finalizat
750,1970,664,1986,3,4,1986,privat,finalizat
751,1972,234,1172,,,,privat,fara_rezultat
752,1974,2452,,,,,deschis,expirat
753,1976,787,2180,4,5,2180,deschis,finalizat
754,1981,2081,707,3,4,707,privat,finalizat
755,1983,787,2180,4,5,2180,privat,finalizat
756,1989,1179,1172,,,,deschis,fara_rezultat
757,1990,744,1345,5,2,744,privat,finalizat
758,1992,1433,331,2,5,331,privat,finalizat
759,1994,1080,1685,0,4,1685,privat,finalizat
760,1996,159,816,3,2,159,privat,finalizat
761,1999,1837,2213,0,5,2213,privat,finalizat
762,2001,873,1039,0,4,1039,privat,finalizat
763,2002,899,1705,3,5,1705,privat,finalizat
764,2003,1428,76,,,,privat,fara_rezultat
765,2006,536,91,3,2,536,privat,finalizat
766,2007,722,1592,2,5,1592,deschis,finalizat
767,2009,901,278,2,3,278,deschis,finalizat
768,2011,2379,1810,3,1,2379,privat,finalizat
769,2015,1574,1689,4,1,1574,privat,finalizat
770,2017,626,2303,3,1,626,privat,finalizat
771,2018,741,1252,,,,privat,fara_rezultat
772,2019,1282,1788,1,4,1788,deschis,finalizat
773,2020,2348,450,0,5,450,privat,finalizat
774,2022,2261,1894,1,5,1894,privat,finalizat
775,2024,2110,2129,3,0,2110,privat,finalizat
776,2025,200,1820,1,4,1820,deschis,finalizat
777,2026,1389,1611,1,3,1611,privat,finalizat
778,2029,1663,2180,0,3,2180,privat,finalizat
779,2030,910,643,3,0,910,deschis,finalizat
780,2031,2433,916,4,5,916,privat,finalizat
781,2036,736,1858,0,4,1858,privat,finalizat
782,2037,1593,2092,3,0,1593,privat,finalizat
783,2038,1918,28,1,3,28,privat,finalizat
784,2039,1389,1611,5,4,1389,privat,finalizat
785,2040,2003,1126,,,,deschis,fara_rezultat
786,2045,2087,1961,4,5,1961,privat,finalizat
787,2047,1028,159,0,5,159,privat,finalizat
788,2050,901,1172,0,3,1172,privat,finalizat
789,2051,656,2393,0,5,2393,privat,finalizat
790,2053,2196,1252,3,1,2196,privat,finalizat
791,2060,2003,1894,5,2,2003,privat,finalizat
792,2061,1126,,,,,deschis,expirat
793,2064,744,2096,3,1,744,privat,finalizat
794,2067,1530,741,5,4,1530,privat,finalizat
795,2072,1663,1756,1,4,1756,privat,finalizat
796,2073,1687,1663,3,0,1687,privat,finalizat
797,2078,2357,2120,3,5,2120,privat,finalizat
798,2081,1837,2213,2,3,2213,privat,finalizat
799,2089,816,2180,,,,privat,fara_rezultat
800,2093,2435,,,,,deschis,expirat
801,2094,656,,,,,deschis,expirat
802,2095,200,2110,4,1,200,privat,finalizat
803,2097,1901,1552,3,4,1552,privat,finalizat
804,2099,988,1257,3,1,988,privat,finalizat
805,2102,261,91,5,3,261,deschis,finalizat
806,2104,2348,1411,1,3,1411,privat,finalizat
807,2109,563,269,,,,privat,fara_rezultat
808,2110,722,450,1,3,450,privat,finalizat
809,2118,2435,,,,,deschis,expirat
810,2119,1433,1621,4,2,1433,deschis,finalizat
811,2120,1389,1621,2,3,1621,deschis,finalizat
812,2121,1633,1609,3,0,1633,privat,finalizat
813,2128,741,1252,4,2,741,privat,finalizat
814,2129,2095,450,3,0,2095,privat,finalizat
815,2130,446,1593,,,,privat,fara_rezultat
816,2132,91,1411,5,0,91,privat,finalizat
817,2135,2225,993,3,0,2225,privat,finalizat
818,2139,1705,2026,3,4,2026,privat,finalizat
819,2143,2225,2180,3,0,2225,privat,finalizat
820,2144,1631,527,4,2,1631,deschis,finalizat
821,2145,2003,1401,4,1,2003,privat,finalizat
822,2149,1411,446,1,3,446,privat,finalizat
823,2152,1401,737,2,4,737,privat,finalizat
824,2154,1252,283,2,5,283,privat,finalizat
825,2158,1631,2120,3,0,1631,privat,finalizat
826,2159,1401,278,2,4,278,privat,finalizat
827,2160,1961,1172,4,0,1961,privat,finalizat
828,2161,966,2297,,,,privat,fara_rezultat
829,2163,1593,643,4,3,1593,privat,finalizat
830,2164,993,910,1,4,910,privat,finalizat
831,2165,1592,1663,4,5,1663,privat,finalizat
832,2166,278,,,,,deschis,expirat
833,2172,234,1179,3,1,234,privat,finalizat
834,2173,1810,947,4,0,1810,deschis,finalizat
835,2175,1845,2063,3,5,2063,deschis,finalizat
836,2176,1884,1621,2,3,1621,privat,finalizat
837,2180,873,331,0,3,331,privat,finalizat
838,2187,2180,261,4,1,2180,privat,finalizat
839,2191,234,2003,4,0,234,privat,finalizat
840,2195,2262,2435,3,2,2262,deschis,finalizat
841,2196,1303,911,2,3,911,privat,finalizat
842,2197,240,615,4,2,240,deschis,finalizat
843,2198,1574,,,,,deschis,expirat
844,2201,563,979,4,1,563,privat,finalizat
845,2203,664,816,0,3,816,privat,finalizat
846,2207,1367,1126,,,,privat,fara_rezultat
847,2210,869,1367,3,5,1367,privat,finalizat
848,2212,1053,1918,3,0,1053,privat,finalizat
849,2214,1342,736,2,4,736,privat,finalizat
850,2218,123,2433,1,5,2433,privat,finalizat
851,2219,527,1367,3,2,527,deschis,finalizat
852,2220,234,,,,,deschis,expirat
853,2223,2379,1551,4,5,1551,privat,finalizat
854,2224,1401,1603,,,,deschis,fara_rezultat
855,2227,2129,2110,1,4,2110,privat,finalizat
856,2233,400,2399,5,3,400,privat,finalizat
857,2235,1252,2196,1,4,2196,privat,finalizat
858,2238,1228,2348,,,,privat,fara_rezultat
859,2239,1756,1986,2,3,1986,privat,finalizat
860,2240,538,1986,4,3,538,privat,finalizat
861,2241,646,,,,,deschis,expirat
862,2243,651,,,,,deschis,expirat
863,2245,1367,2120,,,,privat,fara_rezultat
864,2247,615,744,,,,deschis,fara_rezultat
865,2248,615,2344,4,2,615,privat,finalizat
866,2252,2295,,,,,deschis,expirat
867,2253,269,1173,0,4,1173,privat,finalizat
868,2256,1154,910,0,4,910,privat,finalizat
869,2260,1961,1172,3,4,1172,privat,finalizat
870,2264,2474,899,3,2,2474,privat,finalizat
871,2265,2326,474,0,4,474,privat,finalizat
872,2266,1579,626,0,3,626,privat,finalizat
873,2267,2295,,,,,deschis,expirat
874,2270,1592,993,4,0,1592,deschis,finalizat
875,2272,2225,,,,,deschis,expirat
876,2274,109,1687,0,3,1687,privat,finalizat
877,2275,1144,109,5,3,1144,privat,finalizat
878,2276,1762,1808,1,5,1808,deschis,finalizat
879,2280,869,234,3,0,869,privat,finalizat
880,2282,1631,527,2,3,527,deschis,finalizat
881,2283,2357,255,4,2,2357,deschis,finalizat
882,2285,2433,916,4,5,916,deschis,finalizat
883,2290,2452,873,3,5,873,deschis,finalizat
884,2291,1611,2434,1,4,2434,deschis,finalizat
885,2292,28,2434,5,0,28,deschis,finalizat
886,2295,1748,2454,,,,privat,fara_rezultat
887,2297,450,1593,4,2,450,privat,finalizat
888,2299,1808,646,5,2,1808,privat,finalizat
889,2301,2120,,,,,deschis,expirat
890,2307,1144,,,,,deschis,expirat
891,2310,2189,461,5,0,2189,privat,finalizat
892,2314,2430,311,3,2,2430,privat,finalizat
893,2317,541,1837,,,,privat,fara_rezultat
894,2320,28,1053,5,2,28,privat,finalizat
895,2323,664,2180,2,3,2180,privat,finalizat
896,2328,450,2316,4,0,450,privat,finalizat
897,2331,174,234,4,3,174,privat,finalizat
898,2333,1901,186,3,0,1901,deschis,finalizat
899,2335,1228,646,2,4,646,privat,finalizat
900,2344,28,1039,2,4,1039,privat,finalizat
901,2346,1702,1445,5,4,1702,privat,finalizat
902,2347,736,1858,5,3,736,privat,finalizat
903,2352,2169,1721,4,0,2169,privat,finalizat
904,2356,744,,,,,deschis,expirat
905,2358,717,1702,1,3,1702,privat,finalizat
906,2359,852,741,,,,privat,fara_rezultat
907,2361,1028,910,,,,privat,fara_rezultat
908,2367,1530,1788,5,2,1530,privat,finalizat
909,2369,333,2454,3,1,333,privat,finalizat
910,2373,1228,646,3,1,1228,privat,finalizat
911,2376,1762,993,,,,privat,fara_rezultat
912,2378,2003,947,0,3,947,privat,finalizat
913,2379,174,1172,5,2,174,deschis,finalizat
914,2384,1721,,,,,deschis,expirat
915,2391,1901,468,3,5,468,privat,finalizat
916,2392,741,1223,,,,privat,fara_rezultat
917,2393,1223,1788,1,5,1788,privat,finalizat
918,2397,1687,1144,4,1,1687,privat,finalizat
919,2399,1631,1551,,,,privat,fara_rezultat
920,2402,2183,1364,3,0,2183,privat,finalizat
921,2405,1983,1342,2,3,1342,privat,finalizat
922,2406,343,1917,4,5,1917,privat,finalizat
923,2410,643,,,,,deschis,expirat
924,2411,2095,,,,,deschis,expirat
925,2413,2120,2003,5,3,2120,privat,finalizat
926,2415,311,255,1,3,255,deschis,finalizat
927,2417,651,2087,4,0,651,privat,finalizat
928,2418,1179,2087,3,1,1179,deschis,finalizat
929,2420,2151,2393,,,,privat,fara_rezultat
930,2424,1918,1884,4,0,1918,privat,finalizat
931,2425,820,1918,1,4,1918,privat,finalizat
932,2426,461,2026,1,5,2026,deschis,finalizat
933,2427,1705,1683,5,1,1705,privat,finalizat
934,2428,866,595,2,3,595,privat,finalizat
935,2433,852,1252,0,3,1252,privat,finalizat
936,2435,109,1663,,,,privat,fara_rezultat
937,2436,1762,993,,,,deschis,fara_rezultat
938,2437,2348,1341,,,,privat,fara_rezultat
939,2438,787,1663,4,2,787,privat,finalizat
940,2442,1179,1721,,,,privat,fara_rezultat
941,2444,1721,278,4,0,1721,privat,finalizat
942,2451,1748,2454,,,,privat,fara_rezultat
943,2455,646,1228,3,1,646,deschis,finalizat
944,2457,1303,656,5,4,1303,privat,finalizat
945,2461,516,474,3,1,516,privat,finalizat
946,2462,1689,1165,5,3,1689,privat,finalizat
947,2464,442,400,,,,privat,fara_rezultat
948,2465,20,736,3,1,20,privat,finalizat
949,2466,643,1447,4,0,643,deschis,finalizat
950,2469,1144,2225,0,3,2225,deschis,finalizat
951,2472,1172,1551,1,3,1551,privat,finalizat
952,2473,2003,1603,,,,privat,fara_rezultat
953,2474,1172,2120,3,4,2120,deschis,finalizat
954,2476,651,2261,5,0,651,privat,finalizat
955,2477,2393,2005,4,5,2005,privat,finalizat
956,2479,2455,1918,1,3,1918,deschis,finalizat
957,2482,2226,1533,0,3,1533,privat,finalizat
958,2483,563,571,4,3,563,privat,finalizat
959,2486,651,1172,3,2,651,privat,finalizat
960,2488,28,2452,,,,privat,fara_rezultat
961,2491,1342,2303,4,2,1342,privat,finalizat
962,2493,1593,536,3,4,536,deschis,finalizat
963,2494,1592,993,4,0,1592,privat,finalizat
964,2502,1411,261,0,4,261,deschis,finalizat
965,2504,1144,1471,,,,privat,fara_rezultat
966,2508,1592,261,5,0,1592,deschis,finalizat
967,2509,1154,2092,,,,privat,fara_rezultat
968,2511,334,2434,4,5,2434,privat,finalizat
969,2516,1257,1342,4,1,1257,privat,finalizat
970,2517,283,852,2,3,852,deschis,finalizat
971,2518,1179,869,0,3,869,privat,finalizat
972,2519,1053,1708,4,5,1708,privat,finalizat
973,2520,2407,701,1,4,701,privat,finalizat
974,2524,91,1341,,,,privat,fara_rezultat
975,2526,1179,234,0,5,234,privat,finalizat
976,2529,1845,938,2,4,938,deschis,finalizat
977,2532,1599,1820,4,1,1599,privat,finalizat
978,2535,1144,1471,1,5,1471,privat,finalizat
979,2539,2120,2169,5,3,2120,privat,finalizat
980,2544,538,1261,4,5,1261,deschis,finalizat
981,2545,2142,538,,,,privat,fara_rezultat
982,2548,2087,869,2,4,869,privat,finalizat
983,2555,988,1618,4,0,988,privat,finalizat
984,2556,1296,584,5,2,1296,privat,finalizat
985,2557,1256,1249,,,,privat,fara_rezultat
986,2559,2056,646,,,,privat,fara_rezultat
987,2561,1228,2348,,,,privat,fara_rezultat
988,2563,1820,1389,,,,privat,fara_rezultat
989,2564,1820,1609,3,5,1609,privat,finalizat
990,2570,1367,2087,5,4,1367,privat,finalizat
991,2571,901,916,3,0,901,privat,finalizat
992,2572,2262,,,,,deschis,expirat
993,2573,1839,541,,,,privat,fara_rezultat
994,2580,2081,1296,3,1,2081,privat,finalizat
995,2582,1663,664,2,4,664,deschis,finalizat
996,2583,1644,643,2,5,643,privat,finalizat
997,2586,255,836,5,4,255,deschis,finalizat
998,2587,174,869,2,3,869,privat,finalizat
999,2589,1433,331,3,2,1433,deschis,finalizat
1000,2590,67,,,,,deschis,expirat
1001,2591,1000,2442,1,4,2442,privat,finalizat
1002,2597,234,,,,,deschis,expirat
1003,2604,1184,2326,3,2,1184,privat,finalizat
1004,2608,2295,67,4,2,2295,deschis,finalizat
1005,2614,1411,643,2,5,643,privat,finalizat
1006,2617,2433,1710,3,4,1710,privat,finalizat
1007,2619,2434,1758,,,,privat,fara_rezultat
1008,2620,1687,1144,2,5,1144,privat,finalizat
1009,2622,159,1663,4,1,159,privat,finalizat
1010,2624,234,1551,0,4,1551,privat,finalizat
1011,2626,2087,1179,3,0,2087,privat,finalizat
1012,2631,701,2407,1,3,2407,deschis,finalizat
1013,2632,1703,2026,0,5,2026,privat,finalizat
1014,2636,2056,1986,0,4,1986,privat,finalizat
1015,2640,2087,2120,2,3,2120,privat,finalizat
1016,2641,2087,1179,5,3,2087,privat,finalizat
1017,2645,2129,200,3,5,200,privat,finalizat
1018,2647,76,1788,,,,privat,fara_rezultat
1019,2651,2087,1894,,,,privat,fara_rezultat
1020,2659,2348,1228,4,2,2348,deschis,finalizat
1021,2660,2109,1402,2,4,1402,privat,finalizat
1022,2661,1154,1593,2,4,1593,privat,finalizat
1023,2662,2087,881,4,2,2087,deschis,finalizat
1024,2666,1389,2455,0,5,2455,privat,finalizat
1025,2670,1833,85,2,4,85,privat,finalizat
1026,2672,1287,992,2,4,992,privat,finalizat
1027,2674,2151,,,,,deschis,expirat
1028,2675,1552,400,3,0,1552,privat,finalizat
1029,2679,1599,1364,0,3,1364,privat,finalizat
1030,2680,343,98,2,3,98,privat,finalizat
1031,2682,255,1179,,,,deschis,fara_rezultat
1032,2689,2357,1721,3,5,1721,privat,finalizat
1033,2691,334,,,,,deschis,expirat
1034,2693,1039,1360,,,,deschis,fara_rezultat
1035,2694,439,1552,,,,privat,fara_rezultat
1036,2696,395,1249,,,,privat,fara_rezultat
1037,2697,395,1748,2,5,1748,privat,finalizat
1038,2698,787,,,,,deschis,expirat
1039,2700,538,1986,2,4,1986,privat,finalizat
1040,2704,2261,2430,5,4,2261,deschis,finalizat
1041,2709,2452,1364,4,5,1364,deschis,finalizat
1042,2711,2326,701,2,3,701,deschis,finalizat
1043,2717,1401,901,0,4,901,privat,finalizat
1044,2718,1810,278,4,0,1810,deschis,finalizat
1045,2719,2297,656,3,0,2297,privat,finalizat
1046,2720,1936,1609,4,3,1936,privat,finalizat
1047,2722,1223,1282,3,4,1282,privat,finalizat
1048,2728,1502,2379,5,4,1502,privat,finalizat
1049,2732,2183,1039,5,3,2183,privat,finalizat
1050,2733,334,1708,2,5,1708,privat,finalizat
1051,2737,1808,91,1,3,91,deschis,finalizat
1052,2740,2151,2213,1,4,2213,deschis,finalizat
1053,2745,1593,1592,2,4,1592,privat,finalizat
1054,2751,1961,1502,2,4,1502,privat,finalizat
1055,2756,200,2129,3,1,200,privat,finalizat
1056,2758,2306,439,0,3,439,privat,finalizat
1057,2761,1223,1030,,,,privat,fara_rezultat
1058,2763,538,446,3,0,538,privat,finalizat
1059,2765,2142,91,4,0,2142,privat,finalizat
1060,2767,1411,993,3,5,993,privat,finalizat
1061,2771,1618,2303,1,5,2303,privat,finalizat
1062,2774,2142,1154,3,1,2142,privat,finalizat
